0.000000	 -0.180944
1.000000	 -0.180944
2.000000	 -0.181077
3.000000	 -0.181343
4.000000	 -0.181743
5.000000	 -0.182278
6.000000	 -0.182945
7.000000	 -0.183737
8.000000	 -0.184640
9.000000	 -0.185633
10.000000	 -0.186688
11.000000	 -0.187775
12.000000	 -0.188865
13.000000	 -0.189940
14.000000	 -0.191005
15.000000	 -0.192097
16.000000	 -0.193279
17.000000	 -0.194589
18.000000	 -0.196038
19.000000	 -0.197624
20.000000	 -0.199340
21.000000	 -0.201176
22.000000	 -0.203123
23.000000	 -0.205172
24.000000	 -0.207317
25.000000	 -0.209552
26.000000	 -0.211871
27.000000	 -0.214270
28.000000	 -0.216745
29.000000	 -0.219293
30.000000	 -0.221909
31.000000	 -0.224589
32.000000	 -0.227328
33.000000	 -0.230117
34.000000	 -0.232945
35.000000	 -0.235796
36.000000	 -0.238644
37.000000	 -0.241446
38.000000	 -0.244138
39.000000	 -0.246612
40.000000	 -0.248696
41.000000	 -0.250107
42.000000	 -0.250382
43.000000	 -0.248768
44.000000	 -0.244042
45.000000	 -0.234255
46.000000	 -0.216391
47.000000	 -0.186033
48.000000	 -0.137334
49.000000	 -0.063998
50.000000	 0.037839
51.000000	 0.165018
52.000000	 0.304582
53.000000	 0.437937
54.000000	 0.550231
55.000000	 0.636052
56.000000	 0.697825
57.000000	 0.741290
58.000000	 0.772199
59.000000	 0.795013
60.000000	 0.812774
61.000000	 0.827413
62.000000	 0.840095
63.000000	 0.851504
64.000000	 0.862028
65.000000	 0.871876
66.000000	 0.881139
67.000000	 0.889828
68.000000	 0.897883
69.000000	 0.905156
70.000000	 0.911393
71.000000	 0.916175
72.000000	 0.918836
73.000000	 0.918340
74.000000	 0.913108
75.000000	 0.900792
76.000000	 0.878090
77.000000	 0.840746
78.000000	 0.784153
79.000000	 0.705044
80.000000	 0.604320
81.000000	 0.489435
82.000000	 0.373375
83.000000	 0.269394
84.000000	 0.185573
85.000000	 0.123426
86.000000	 0.080080
87.000000	 0.051094
88.000000	 0.032245
89.000000	 0.020207
90.000000	 0.012608
91.000000	 0.007844
92.000000	 0.004872
93.000000	 0.003023
94.000000	 0.001874
95.000000	 0.001161
96.000000	 0.000720
97.000000	 0.000446
98.000000	 0.000276
99.000000	 0.000171
100.000000	 0.000106
101.000000	 0.000066
102.000000	 0.000041
103.000000	 0.000025
104.000000	 0.000016
105.000000	 0.000010
106.000000	 0.000006
107.000000	 0.000004
108.000000	 0.000002
109.000000	 0.000001
110.000000	 0.000001
111.000000	 0.000001
112.000000	 0.000000
113.000000	 0.000000
114.000000	 0.000000
115.000000	 0.000000
116.000000	 0.000000
117.000000	 0.000000
118.000000	 0.000000
119.000000	 0.000000
120.000000	 0.000000
121.000000	 0.000000
122.000000	 0.000000
123.000000	 0.000000
124.000000	 0.000000
125.000000	 0.000000
126.000000	 0.000000
127.000000	 0.000000
128.000000	 0.000000
129.000000	 0.000000
130.000000	 0.000000
131.000000	 0.000000
132.000000	 0.000000
133.000000	 0.000000
134.000000	 0.000000
135.000000	 0.000000
136.000000	 0.000000
137.000000	 0.000000
138.000000	 0.000000
139.000000	 0.000000
140.000000	 0.000000
141.000000	 0.000000
142.000000	 0.000000
143.000000	 0.000000
144.000000	 0.000000
145.000000	 0.000000
146.000000	 0.000000
147.000000	 0.000000
148.000000	 0.000000
149.000000	 0.000000
